pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HATS-3 b,HATS-3,1,1,Transit,2013,Ground,HATSouth,0,3.547851,0.000005,-0.000005,0,1.381,0.035,-0.035,0,349.613,57.2094,-60.3877,0,1.1,0.18,-0.19,0,,,,,,6351,76,-76,0,1.21,0.04,-0.04,0,3.2,0.6,-0.4,0,411.211,7.896,-7.608,11.8914,0.000316,-0.000316
HATS-30 b,HATS-30,2,1,Transit,2016,Ground,HATSouth,0,3.1743516,0.0000026,-0.0000026,0,1.175,0.052,-0.052,0,224.38798,12.39537,-12.39537,0,0.706,0.039,-0.039,0,1414,32,-32,0,G,5943,70,-70,0,1.09,0.03,-0.03,0,2.3,1.2,-1.2,0,342.14,2.936,-2.888,12.0815,0.000203,-0.000203
HATS-31 b,HATS-31,1,1,Transit,2016,Ground,HATSouth,0,3.37796,0.000012,-0.000012,0,1.64,0.22,-0.22,0,279.6904,38.1396,-38.1396,0,0.88,0.12,-0.12,0,1823,81,-81,0,,6050,120,-120,0,1.27,0.1,-0.1,0,4.3,1.1,-1.1,0,773.974,20.317,-19.321,12.9613,0.000394,-0.000394
HATS-32 b,HATS-32,1,1,Transit,2016,Ground,HATSouth,0,2.8126548,0.0000055,-0.0000055,0,1.249,0.144,-0.096,0,292.4036,31.783,-31.783,0,0.92,0.1,-0.1,0,1437,58,-58,0,,5700,110,-110,0,1.1,0.04,-0.04,0,3.5,1.8,-1.8,0,745.116,17.503,-16.731,14.2166,0.000337,-0.000337
HATS-33 b,HATS-33,1,1,Transit,2016,Ground,HATSouth,0,2.5495551,0.0000061,-0.0000061,0,1.23,0.112,-0.081,0,378.85336,16.84499,-16.84499,0,1.192,0.053,-0.053,0,1429,38,-38,0,,5659,85,-85,0,1.06,0.03,-0.03,0,3,1.7,-1.7,0,248.46,2.164,-2.127,11.7082,0.000373,-0.000373
HATS-34 b,HATS-34,1,1,Transit,2016,Ground,HATSouth,0,2.1061607,0.0000047,-0.0000047,0,1.43,0.19,-0.19,0,299.07803,22.88376,-22.88376,0,0.941,0.072,-0.072,0,1445,42,-42,0,,5380,73,-73,0,0.95,0.03,-0.03,0,7.7,2.7,-2.7,0,508.842,3.896,-3.896,13.679,0.000279,-0.000279
HATS-35 b,HATS-35,1,1,Transit,2016,Ground,HATSouth,0,1.8209993,0.0000016,-0.0000016,0,1.464,0.069,-0.044,0,388.38826,24.79074,-24.79074,0,1.222,0.078,-0.078,0,2037,43,-43,0,,6300,100,-100,0,1.32,0.04,-0.04,0,2.13,0.51,-0.51,0,514.555,10.199,-9.817,12.4605,0.000303,-0.000303
HATS-36 b,HATS-36,1,1,Transit,2018,Ground,HATSouth,0,4.1752387,0.0000022,-0.0000022,0,1.235,0.043,-0.043,0,1022.14128,19.70546,-19.70546,0,3.216,0.062,-0.062,0,1356,30,-30,0,G0 V,6149,76,-76,0,1.22,0.03,-0.03,0,0.62,0.55,-0.55,0,856.436,21.874,-20.829,14.233,0.000411,-0.000411
HATS-37 A b,HATS-37 A,2,1,Transit,2020,Ground,HATSouth,0,4.3315366,0.0000041,-0.0000041,0,0.606,0.016,-0.016,0,31.46517,13.34886,-13.34886,0,0.099,0.042,-0.042,0,1085,16,-12,0,,5326,44,-44,0,0.84,0.02,-0.01,0,11.46,0.79,-1.45,0,211.896,2.803,-2.733,11.9978,0.000234,-0.000234
HATS-38 b,HATS-38,1,1,Transit,2020,Ground,HATSouth,0,4.375021,0.00001,-0.00001,0,0.614,0.017,-0.017,0,23.51942,3.49613,-3.49613,0,0.074,0.011,-0.011,0,1294,10,-10,0,,5732,25,-25,0,0.89,0.02,-0.01,0,11.89,0.6,-0.6,0,343.525,5.122,-4.976,12.2781,0.000227,-0.000227
HATS-39 b,HATS-39,1,1,Transit,2018,Ground,HATSouth,0,4.5776348,0.0000073,-0.0000073,0,1.57,0.12,-0.12,0,200.2329,41.3179,-41.3179,0,0.63,0.13,-0.13,0,1645,43,-43,0,,6572,83,-83,0,1.38,0.04,-0.04,0,2.06,0.3,-0.3,0,878.521,79.923,-67.787,12.6539,0.000201,-0.000201
HATS-4 b,HATS-4,1,1,Transit,2014,Ground,HATSouth,0,2.516729,0.000002,-0.000002,0,1.02,0.037,-0.037,0,416.03947,12.7132,-12.39537,0,1.309,0.04,-0.039,0,,,,,,5403,50,-50,0,1,0.02,-0.02,0,2.1,1.6,-1.6,0,416.459,2.726,-2.691,13.2862,0.000172,-0.000172
HATS-4 b,HATS-4,1,1,Transit,2014,Ground,HATSouth,0,2.516729,0.000002,-0.000002,0,1.02,0.037,-0.037,0,420.471,8.899,-8.899,0,1.323,0.028,-0.028,0,1315,21,-21,0,G,5403,50,-50,0,1,0.02,-0.02,0,2.1,1.6,-1.6,0,416.459,2.726,-2.691,13.2862,0.000172,-0.000172
HATS-40 b,HATS-40,1,1,Transit,2018,Ground,HATSouth,0,3.2642736,0.0000058,-0.0000058,0,1.58,0.16,-0.12,0,505.3497,76.2792,-76.2792,0,1.59,0.24,-0.24,0,2101,69,-69,0,,6460,130,-130,0,1.56,0.07,-0.07,0,2.07,0.34,-0.34,0,1342.29,31.8,-30.39,13.2842,0.000229,-0.000229
HATS-41 b,HATS-41,1,1,Transit,2018,Ground,HATSouth,0,4.193649,0.000013,-0.000013,0,1.33,0.29,-0.2,0,3082.951,508.528,-508.528,0,9.7,1.6,-1.6,0,1710,170,-120,0,,6424,91,-91,0,1.5,0.12,-0.08,0,1.34,0.31,-0.51,0,737.668,14.203,-13.685,12.5892,0.000177,-0.000177
HATS-42 b,HATS-42,1,1,Transit,2018,Ground,HATSouth,0,2.292102,0.0000021,-0.0000021,0,1.4,0.25,-0.14,0,597.5204,47.6745,-47.6745,0,1.88,0.15,-0.15,0,1856,105,-76,0,,6060,120,-120,0,1.27,0.07,-0.07,0,3.26,0.83,-0.83,0,800.377,10.533,-10.269,13.5627,0.000273,-0.000273
HATS-43 b,HATS-43,1,1,Transit,2018,Ground,HATSouth,0,4.3888497,0.0000059,-0.0000059,0,1.18,0.05,-0.05,0,82.95363,17.16282,-17.16282,0,0.261,0.054,-0.054,0,1003,27,-27,0,,5099,61,-61,0,0.84,0.02,-0.02,0,8.6,3,-4.8,0,362.273,2.259,-2.232,13.4014,0.000643,-0.000643
HATS-44 b,HATS-44,1,1,Transit,2018,Ground,HATSouth,0,2.7439004,0.0000032,-0.0000032,0,1.067,0.125,-0.071,0,177.9848,34.9613,-34.9613,0,0.56,0.11,-0.11,0,1161,34,-34,0,,5080,100,-100,0,0.86,0.02,-0.02,0,9.7,2.4,-4,0,446.035,3.241,-3.196,14.1595,0.000236,-0.000236
HATS-45 b,HATS-45,1,1,Transit,2018,Ground,HATSouth,0,4.1876244,0.0000056,-0.0000056,0,1.286,0.093,-0.093,0,222.481,47.6745,-47.6745,0,0.7,0.15,-0.15,0,1518,45,-45,0,,6450,110,-110,0,1.27,0.05,-0.05,0,1.52,0.7,-0.7,0,772.11,11.303,-10.987,13.2385,0.000147,-0.000147
HATS-46 b,HATS-46,1,1,Transit,2018,Ground,HATSouth,0,4.7423729,0.0000049,-0.0000049,0,0.903,0.058,-0.045,0,54.98459,19.70546,-19.70546,0,0.173,0.062,-0.062,0,1054,29,-29,0,,5495,69,-69,0,0.92,0.03,-0.03,0,3,3.4,-2.1,0,453.808,3.927,-3.861,13.527,0.000263,-0.000263
HATS-47 b,HATS-47,1,1,Transit,2020,Ground,HATSouth,0,3.9228038,0.0000022,-0.0000022,0,1.117,0.014,-0.014,0,117.27927,9.85273,-6.67443,0,0.369,0.031,-0.021,0,853,5,-5,0,,4512,19,-19,0,0.67,0.02,-0.01,0,8.1,2.9,-4.3,0,300.67,3.853,-3.759,14.3998,0.000378,-0.000378
HATS-48 A b,HATS-48 A,2,1,Transit,2020,Ground,HATSouth,0,3.1316666,0.0000037,-0.0000037,0,0.8,0.015,-0.015,0,77.23269,6.99226,-9.5349,0,0.243,0.022,-0.03,0,955,5,-5,0,,4546,23,-18,0,0.73,0.01,-0.01,0,11.97,0.42,-0.61,0,263.609,1.669,-1.649,13.8951,0.000216,-0.000216
HATS-49 b,HATS-49,1,1,Transit,2020,Ground,HATSouth,0,4.1480467,0.0000037,-0.0000037,0,0.765,0.013,-0.013,0,112.19399,12.07754,-8.58141,0,0.353,0.038,-0.027,0,835,4,-4,0,,4405,15,-15,0,0.71,0.01,-0.01,0,10.5,1.4,-2,0,324.413,2.387,-2.353,14.5449,0.000306,-0.000306
HATS-5 b,HATS-5,1,1,Transit,2014,Ground,HATSouth,0,4.763387,0.00001,-0.00001,0,0.912,0.025,-0.025,0,75.323,3.814,-3.914,0,0.237,0.012,-0.012,0,1025,17,-17,0,G,5304,50,-50,0,0.94,0.03,-0.03,0,3.6,2.6,-1.9,0,246.384,1.742,-1.719,12.4288,0.000148,-0.000148
HATS-5 b,HATS-5,1,1,Transit,2014,Ground,HATSouth,0,4.763387,0.00001,-0.00001,0,0.912,0.025,-0.025,0,75.64354,4.44962,-4.44962,0,0.238,0.014,-0.014,0,,,,,,5304,50,-50,0,0.94,0.03,-0.03,0,3.6,2.6,-1.9,0,246.384,1.742,-1.719,12.4288,0.000148,-0.000148
HATS-50 b,HATS-50,1,1,Transit,2017,Ground,HATSouth,0,3.8297015,0.0000046,-0.0000046,0,1.13,0.075,-0.075,0,123.9537,31.783,-31.783,0,0.39,0.1,-0.1,0,,,,,,5990,110,-110,0,1.17,0.04,-0.04,0,1.2,1.1,-1.1,0,756.742,16.978,-16.261,13.8936,0.000258,-0.000258
HATS-51 b,HATS-51,1,1,Transit,2017,Ground,HATSouth,0,3.3488702,0.0000039,-0.0000039,0,1.41,0.19,-0.19,0,244.09344,14.30235,-14.30235,0,0.768,0.045,-0.045,0,1553,92,-92,0,,5758,58,-58,0,1.19,0.06,-0.06,0,4.74,0.7,-0.51,0,389.57,3.949,-3.872,12.3293,0.000172,-0.000172
HATS-52 b,HATS-52,1,1,Transit,2017,Ground,HATSouth,0,1.36665436,0.00000094,-0.00000094,0,1.382,0.086,-0.086,0,711.9392,47.6745,-47.6745,0,2.24,0.15,-0.15,0,1834,73,-73,0,,6010,150,-150,0,1.11,0.05,-0.05,0,1.2,1.5,-1.1,0,555.134,6.057,-6.057,13.6269,0.000254,-0.000254
HATS-53 b,HATS-53,1,1,Transit,2017,Ground,HATSouth,0,3.8537768,0.0000038,-0.0000038,0,1.34,0.056,-0.056,0,189.10885,28.28687,-28.28687,0,0.595,0.089,-0.089,0,1312,25,-25,0,,5644,94,-94,0,0.96,0.04,-0.04,0,9,1.9,-1.9,0,585.77,8.501,-8.265,13.6564,0.000205,-0.000205
HATS-54 b,HATS-54,1,1,Transit,2019,Ground,HATSouth,0,2.5441828,0.0000043,-0.0000043,0,1.067,0.052,-0.052,0,241.5508,31.783,-31.783,0,0.76,0.1,-0.1,0,1625,22,-22,0,,5702,26,-26,0,1.1,0.02,-0.02,0,6.6,0.76,-0.76,0,748.585,22.665,-21.392,13.7762,0.000378,-0.000378
HATS-55 b,HATS-55,1,1,Transit,2019,Ground,HATSouth,0,4.2042001,0.0000033,-0.0000033,0,1.251,0.026,-0.026,0,292.72143,24.15508,-24.15508,0,0.921,0.076,-0.076,0,1367,10,-10,0,,6214,36,-36,0,1.2,0.01,-0.01,0,0.4,0.29,-0.13,0,609.838,6.099,-5.982,13.3498,0.00026,-0.00026
HATS-56 b,HATS-56,1,1,Transit,2019,Ground,HATSouth,0,4.324799,0.000027,-0.000027,0,1.688,0.039,-0.055,0,191.33366,11.12405,-11.12405,0,0.602,0.035,-0.035,0,1902,16,-16,0,,6536,31,-31,0,1.57,0.02,-0.02,0,1.894,0.077,-0.077,0,564.409,11.513,-11.07,11.4877,0.00077,-0.00077
HATS-57 b,HATS-57,1,1,Transit,2019,Ground,HATSouth,0,2.350621,0.0000013,-0.0000013,0,1.139,0.028,-0.028,0,1000.21101,23.20159,-23.20159,0,3.147,0.073,-0.073,0,1413,10,-10,0,,5587,19,-19,0,1.03,0.02,-0.03,0,2.5,1.5,-1.1,0,279.485,3.118,-3.05,12.1816,0.000743,-0.000743
HATS-58 A b,HATS-58 A,2,1,Transit,2019,Ground,HATSouth,0,4.2180896,0.0000089,-0.0000089,0,1.095,0.062,-0.062,0,327.3649,73.1009,-73.1009,0,1.03,0.23,-0.23,0,1721,34,-34,0,,7175,54,-54,0,1.46,0.04,-0.04,0,0.31,0.33,-0.2,0,403.591,,,11.7679,0.001461,-0.001461
HATS-59 b,HATS-59,1,2,Transit,2018,Ground,HATSouth,0,5.416081,0.000016,-0.000016,0,1.126,0.077,-0.077,0,256.17098,21.93027,-21.93027,0,0.806,0.069,-0.069,0,1128,40,-40,0,,5670,91,-91,0,1.04,0.04,-0.04,0,4.3,2.3,-2.3,0,642.884,13.94,-13.371,13.7854,0.00022,-0.00022
HATS-6 b,HATS-6,1,1,Transit,2015,Ground,HATSouth,0,3.3252725,0.0000021,-0.0000021,0,0.998,0.019,-0.019,0,101.38777,22.2481,-22.2481,0,0.319,0.07,-0.07,0,713,5,-5,0,M1 V,3724,18,-18,0,0.57,0.02,-0.03,0,8.1,4.3,-4.3,0,169.318,1.065,-1.051,14.3601,0.000275,-0.000275
HATS-60 b,HATS-60,1,1,Transit,2018,Ground,HATSouth,0,3.560829,0.000032,-0.000032,0,1.153,0.053,-0.053,0,210.40346,17.48065,-17.48065,0,0.662,0.055,-0.055,0,1528,11,-11,0,,5688,20,-20,0,1.1,0.01,-0.02,0,7.55,0.7,-0.3,0,486.474,8.584,-8.296,12.5004,0.000263,-0.000263
HATS-61 b,HATS-61,1,1,Transit,2018,Ground,HATSouth,0,7.817953,0.000024,-0.000024,0,1.195,0.067,-0.067,0,1080.622,44.4962,-44.4962,0,3.4,0.14,-0.14,0,1226,7,-7,0,,5542,21,-21,0,1.08,0.01,-0.01,0,8.9,0.31,-0.41,0,679.761,8.732,-8.518,13.0682,0.000259,-0.000259
HATS-62 b,HATS-62,1,1,Transit,2018,Ground,HATSouth,0,3.2768837,0.0000033,-0.0000033,0,1.055,0.025,-0.025,0,56.89157,,,0,0.179,,,0,1237,12,-12,0,,5416,19,-13,0,0.9,0.01,-0.01,0,9.55,0.99,-1.55,0,523.067,10.426,-10.033,13.8321,0.000296,-0.000296
HATS-63 b,HATS-63,1,1,Transit,2018,Ground,HATSouth,0,3.0566527,0.0000049,-0.0000049,0,1.207,0.039,-0.039,0,305.1168,38.1396,-38.1396,0,0.96,0.12,-0.12,0,1398,9,-9,0,,5627,18,-18,0,0.93,0.02,-0.02,0,10.3,1.1,-1.1,0,623.232,6.092,-5.977,13.7213,0.00022,-0.00022
HATS-64 b,HATS-64,1,1,Transit,2018,Ground,HATSouth,0,4.908897,0.000013,-0.000013,0,1.679,0.081,-0.081,0,305.1168,63.566,-63.566,0,0.96,0.2,-0.2,0,1793,27,-27,0,,6554,27,-27,0,1.56,0.03,-0.03,0,1.861,0.097,-0.18,0,1080.15,42.25,-39.24,12.839,0.000245,-0.000245
HATS-65 b,HATS-65,2,1,Transit,2018,Ground,HATSouth,0,3.105161,0.0000016,-0.0000016,0,1.501,0.05,-0.05,0,260.93843,26.37989,-26.37989,0,0.821,0.083,-0.083,0,1634,18,-18,0,,6277,30,-30,0,1.26,0.03,-0.03,0,1.78,0.55,-0.55,0,493.32,12.619,-12.015,12.3793,0.00044,-0.00044
HATS-66 b,HATS-66,1,1,Transit,2018,Ground,HATSouth,0,3.1414391,0.0000074,-0.0000074,0,1.411,0.084,-0.084,0,1694.0339,216.1244,-216.1244,0,5.33,0.68,-0.68,0,1998,21,-21,0,,6626,35,-35,0,1.41,0.02,-0.02,0,2.17,0.16,-0.11,0,1477.98,36.6,-34.9,14.0086,0.000263,-0.000263
HATS-67 b,HATS-67,1,1,Transit,2018,Ground,HATSouth,0,1.6091788,0.000004,-0.000004,0,1.685,0.047,-0.047,0,460.8535,38.1396,-38.1396,0,1.45,0.12,-0.12,0,2193,22,-22,0,,6594,33,-33,0,1.44,0.02,-0.02,0,0.51,0.24,-0.24,0,960.109,24.025,-22.9,13.5596,0.000208,-0.000208
HATS-68 b,HATS-68,1,1,Transit,2018,Ground,HATSouth,0,3.5862202,0.0000047,-0.0000047,0,1.232,0.039,-0.029,0,410.0007,18.75197,-18.75197,0,1.29,0.059,-0.059,0,1741,12,-12,0,,6147,22,-22,0,1.35,0.01,-0.01,0,3.02,0.11,-0.11,0,603.955,10.371,-10.034,12.1631,0.000186,-0.000186
HATS-69 b,HATS-69,1,1,Transit,2018,Ground,HATSouth,0,2.2252577,0.0000019,-0.0000019,0,0.945,0.022,-0.022,0,183.38791,,,0,0.577,,,0,1296,7,-7,0,,5137,16,-16,0,0.89,0.01,-0.02,0,8,1.8,-1.3,0,414.537,3.545,-3.487,13.7643,0.000204,-0.000204
HATS-7 b,HATS-7,1,1,Transit,2015,Ground,HATSouth,0,3.185315,0.0000054,-0.0000054,0,0.563,0.046,-0.034,0,39.09309,4.44962,-4.44962,0,0.123,0.014,-0.014,0,,,,,,4985,50,-50,0,0.85,0.03,-0.03,0,7.8,5,-5,0,240.707,1.649,-1.628,13.0499,0.000345,-0.000345
HATS-7 b,HATS-7,1,1,Transit,2015,Ground,HATSouth,0,3.185315,0.0000054,-0.0000054,0,0.563,0.046,-0.034,0,38.1396,3.81396,-3.81396,0,0.12,0.012,-0.012,0,1084,32,-32,0,K2,4985,50,-50,0,0.85,0.03,-0.03,0,7.8,5,-5,0,240.707,1.649,-1.628,13.0499,0.000345,-0.000345
HATS-70 b,HATS-70,1,1,Transit,2019,Ground,HATSouth,0,1.8882378,0.0000015,-0.0000015,0,1.384,0.079,-0.074,0,4100.007,572.094,-508.528,0,12.9,1.8,-1.6,0,2730,140,-160,0,,7930,630,-820,0,1.78,0.12,-0.12,0,0.81,0.5,-0.33,0,1458.83,68.6,-62.81,12.586,0.000206,-0.000206
HATS-71 b,HATS-71,1,1,Transit,2020,Ground,HATSouth,0,3.7955202,0.000001,-0.000001,0,1.024,0.018,-0.018,0,117.5971,76.2792,-76.2792,0,0.37,0.24,-0.24,0,587,2,-2,0,M3 V,3405,10,-10,0,0.49,0.01,-0.01,0,3.2,3.8,-1.5,0,140.225,0.865,-0.855,15.3512,0.000468,-0.000468
HATS-72 b,HATS-72,1,1,Transit,2020,Ground,HATSouth,0,7.3279474,0.0000016,-0.0000016,0,0.722,0.003,-0.003,0,39.85588,1.23954,-1.23954,0,0.1254,0.0039,-0.0039,0,739,2,-2,0,,4656.1,8.9,-8.9,0,0.73,0,0,0,12.17,0.24,-0.45,0,127.589,0.614,-0.609,12.0725,0.000278,-0.000278
HATS-8 b,HATS-8,1,1,Transit,2015,Ground,HATSouth,0,3.583893,0.00001,-0.00001,0,0.873,0.12,-0.075,0,46.08535,8.26358,-8.26358,0,0.145,0.026,-0.026,0,,,,,,5679,50,-50,0,1.06,0.04,-0.04,0,5.1,1.7,-1.7,0,794.637,19.412,-18.524,14.337,0.000287,-0.000287
HATS-8 b,HATS-8,1,1,Transit,2015,Ground,HATSouth,0,3.583893,0.00001,-0.00001,0,0.873,0.123,-0.075,0,43.86054,6.03877,-6.03877,0,0.138,0.019,-0.019,0,1324,79,-38,0,,5679,50,-50,0,1.06,0.04,-0.04,0,5.1,1.7,-1.7,0,794.637,19.412,-18.524,14.337,0.000287,-0.000287
HATS-9 b,HATS-9,1,1,Transit,2015,Ground,HATSouth,0,1.9153073,0.0000052,-0.0000052,0,1.065,0.098,-0.098,0,266.02371,9.21707,-9.21707,0,0.837,0.029,-0.029,0,1823,52,-35,0,,5366,70,-70,0,1.03,0.04,-0.04,0,10.8,1.5,-1.5,0,638.7,12.633,-12.16,13.0983,0.000548,-0.000548
HATS-9 b,HATS-9,1,1,Transit,2015,Ground,HATSouth,0,1.915311,0.00000094,-0.00000094,0,1.172,0.01,-0.01,0,259.34928,12.07754,-12.07754,0,0.816,0.038,-0.038,0,,,,,,5494,84.28,-175.61,0,0.96,0.11,-0.13,0,,,,,638.7,12.633,-12.16,13.0983,0.000548,-0.000548
HATS-9 b,HATS-9,1,1,Transit,2015,Ground,HATSouth,0,1.9153073,0.0000052,-0.0000052,0,1.065,0.098,-0.098,0,261.57409,13.03103,-12.39537,0,0.823,0.041,-0.039,0,,,,,,5366,70,-70,0,1.03,0.04,-0.04,0,10.8,1.5,-1.5,0,638.7,12.633,-12.16,13.0983,0.000548,-0.000548
HD 106315 b,HD 106315,1,2,Transit,2017,Space,K2,0,9.55237,0.00089,-0.00089,0,0.218,0.015,-0.015,0,12.6,3.2,-3.2,0,0.03964,0.01007,-0.01007,0,1153,25,-25,0,F5 V,6327,48,-48,0,1.09,0.04,-0.04,0,4.48,0.96,-0.96,0,109.353,0.691,-0.681,8.88841,0.000251,-0.000251
HD 106315 c,HD 106315,1,2,Transit,2017,Space,K2,0,21.05704,0.00046,-0.00046,0,0.388,0.021,-0.021,0,15.2,3.7,-3.7,0,0.04782,0.01164,-0.01164,0,886,20,-20,0,F5 V,6327,48,-48,0,1.09,0.04,-0.04,0,4.48,0.96,-0.96,0,109.353,0.691,-0.681,8.88841,0.000251,-0.000251
HD 110113 b,HD 110113,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0,2.541,0.0005,-0.001,0,0.183,0.011,-0.011,0,4.55,0.62,-0.62,0,0.01432,0.00195,-0.00195,0,1371,14,-14,0,G,5732,50,-50,0,1,0.06,-0.06,0,4,0.5,-0.5,0,106.307,0.724,-0.715,9.91036,0.000452,-0.000452
HD 128311 c,HD 128311,1,2,Radial Velocity,2005,Ground,W. M. Keck Observatory,0,921.538,1.15,-1.15,0,,,,,1204.25787,293.67492,-137.30256,0,3.789,0.924,-0.432,0,,,,,,,,,,0.83,0.01,-0.01,0,0.96,,,1,16.3292,0.0199,-0.0198,7.16719,0.000537,-0.000537
HD 136352 b,HD 136352,1,3,Radial Velocity,2019,Ground,La Silla Observatory,0,11.57779,0.00091,-0.0011,0,0.132,0.005,-0.005,0,4.62,0.45,-0.44,0,0.01454,0.00142,-0.00138,0,911,18,-18,0,,5850,100,-100,0,0.91,0.06,-0.05,0,8.2,3.2,-3.1,0,14.682,0.0199,-0.0198,5.48495,0.0015675,-0.0015675
HD 136352 c,HD 136352,1,3,Radial Velocity,2019,Ground,La Silla Observatory,0,27.5909,0.0028,-0.0031,0,0.233,0.007,-0.007,0,11.29,0.73,-0.69,0,0.03552,0.0023,-0.00217,0,682,14,-13,0,,5850,100,-100,0,0.91,0.06,-0.05,0,8.2,3.2,-3.1,0,14.682,0.0199,-0.0198,5.48495,0.0015675,-0.0015675
HD 1397 b,HD 1397,1,1,Transit,2018,Space,Transiting Exoplanet Survey Satellite (TESS),0,11.53533,0.00079,-0.0008,0,1.026,0.025,-0.027,0,131.89945,6.3566,-6.3566,0,0.415,0.02,-0.02,0,1228,10,-10,0,,5521,60,-60,0,1.32,0.04,-0.05,0,4.51,0.5,-0.5,0,79.5702,0.1738,-0.1731,7.59336,0.000278,-0.000278
HD 1397 b,HD 1397,1,1,Transit,2018,Space,Transiting Exoplanet Survey Satellite (TESS),0,11.5366,0.0003,-0.0003,0,1.023,0.013,-0.013,0,116.64361,6.99226,-7.31009,0,0.367,0.022,-0.023,0,1519,35,-35,0,,5474,80,-80,0,1.26,0.03,-0.03,0,4.46,0.25,-0.25,0,79.5702,0.1738,-0.1731,7.59336,0.000278,-0.000278
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87598,,,0,0.654,0.06,-0.045,0,114.10097,6.99226,-6.67443,0,0.359,0.022,-0.021,0,1634,90,-23,0,,6160,50,-50,0,1.29,0.06,-0.05,0,1.9,0.9,-0.9,0,75.8643,0.174,-0.1733,8.01416,0.000382,-0.000382
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.8758911,0.0000025,-0.0000025,0,0.813,0.027,-0.025,0,116.957,4.132,-4.449,0,0.368,0.013,-0.014,0,,,,,,6160,50,-50,0,1.34,0.02,-0.02,0,2.6,0.3,-0.2,0,75.8643,0.174,-0.1733,8.01416,0.000382,-0.000382
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87589,0.000002,-0.000002,0,0.74,0.02,-0.02,0,120.7754,19.0698,-19.0698,0,0.38,0.06,-0.06,0,,,,,,6179,15,-15,0,1.42,0.33,-0.33,0,,,,,75.8643,0.174,-0.1733,8.01416,0.000382,-0.000382
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.8758916,0.0000014,-0.0000014,0,0.811,0.029,-0.027,0,102.34126,4.44962,-3.81396,0,0.322,0.014,-0.012,0,,,,,,6160,50,-50,0,1.34,0.02,-0.02,0,2.6,0.2,-0.2,0,75.8643,0.174,-0.1733,8.01416,0.000382,-0.000382
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.8758911,0.0000025,-0.0000025,0,0.61,0.099,-0.072,0,113.14748,4.13179,-3.49613,0,0.356,0.013,-0.011,0,1626,69,-37,0,,6147,50,-50,0,1.27,0.04,-0.03,0,1.2,1.1,-1.5,0,75.8643,0.174,-0.1733,8.01416,0.000382,-0.000382
HD 15337 b,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,4.75615,0.00017,-0.00017,0,0.146,0.005,-0.005,0,7.51,1.09,-1.01,0,0.02363,0.00343,-0.00318,0,1001,12,-12,0,K1 V,5125,50,-50,0,0.9,0.03,-0.03,0,5.1,0.8,-0.8,0,44.8155,0.0707,-0.0704,8.85598,0.000178,-0.000178
HD 15337 b,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,4.75642,0.00021,-0.0002,0,0.152,0.005,-0.005,0,7.2,0.81,-0.81,0,0.02265,0.00255,-0.00255,0,1006,13,-14,0,,5131,74,-74,0,0.85,0.04,-0.03,0,7.5,4.2,-4.4,0,44.8155,0.0707,-0.0704,8.85598,0.000178,-0.000178
HD 15337 c,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,17.1784,0.0016,-0.0015,0,0.225,0.009,-0.009,0,8.79,1.68,-1.68,0,0.02766,0.00529,-0.00529,0,656,8,-9,0,,5131,74,-74,0,0.85,0.04,-0.03,0,7.5,4.2,-4.4,0,44.8155,0.0707,-0.0704,8.85598,0.000178,-0.000178
HD 15337 c,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,17.1784,0.0016,-0.0016,0,0.213,0.011,-0.011,0,8.11,1.82,-1.69,0,0.02552,0.00573,-0.00532,0,642,10,-10,0,K1 V,5125,50,-50,0,0.9,0.03,-0.03,0,5.1,0.8,-0.8,0,44.8155,0.0707,-0.0704,8.85598,0.000178,-0.000178
